objectid,id,cod_setor,st_areashape,st_lengthshape
4817,330455705210312,210312,87319.484629235,1300.48697700086
4818,330455705210313,210313,82563.186649395,1245.72020165883
4819,330455705210314,210314,103964.40667538,2163.49778228106
4820,330455705210315,210315,41430.92250801,1105.6745359643
4821,330455705210316,210316,36270.05995001,1003.83182602319
4822,330455705210317,210317,87254.52275999,1824.18071987586
4823,330455705210318,210318,194733.977597455,2425.00662275195
4824,330455705210319,210319,90482.16368921,1605.45861261404
4825,330455705210320,210320,91623.004376585,1459.83947030379
4826,330455705210321,210321,125704.915647285,2031.97699416225
4827,330455705210322,210322,84915.94495924,2774.01691482732
4828,330455705210323,210323,95630.57307454,3555.40632099631
4829,330455705210324,210324,18718.68347109,566.741338143893
4830,330455705210325,210325,22590.854290915,694.364313649555
4831,330455705210326,210326,113335.245285875,2232.77384556833
4832,330455705210327,210327,59471.872526045,1238.86840382976
4833,330455705210328,210328,86551.208808265,1715.09806059833
4834,330455705210329,210329,14993.934152545,494.566753425651
4835,330455705210330,210330,15091.555802965,515.711216461097
4836,330455705210331,210331,119239.26427533,2741.65708177162
4837,330455705210332,210332,59349.62821013,1225.08203495125
4838,330455705210333,210333,37020.1985297,1218.31981521666
4839,330455705210334,210334,48576.33614172,1410.61334839331
4840,330455705210335,210335,22031.665634445,1029.56236908479
4841,330455705210336,210336,30891.46454791,837.552357252254
4842,330455705210337,210337,40272.06815369,1365.36584494145
4843,330455705210338,210338,142909.174400085,2368.16165323337
4844,330455705210339,210339,52905.752200935,1174.43582021957
4845,330455705210340,210340,60140.800535975,2554.53140412633
4846,330455705210341,210341,268668.45693806,3555.06383312152
4847,330455705210342,210342,504447.650676915,4228.18497475513
4848,330455705210343,210343,492019.222465585,3368.24807890534
4849,330455705210344,210344,66562.45548318,1881.72195070753
4850,330455705210345,210345,31082.561550025,855.211432948622
4851,330455705210346,210346,134944.596168605,2708.96370976842
4852,330455705210347,210347,247916.826796245,2086.55491690733
4853,330455705210348,210348,45388.84073699,1582.89274487242
4854,330455705210349,210349,94212.169959,2523.26310244418
4855,330455705210350,210350,21231.061301155,627.25550867703
4856,330455705210351,210351,195196.00091602,2503.83883835953
4857,330455705210352,210352,128631.824109935,3038.12583359602
4858,330455705210353,210353,107598.5603944,2366.37887104839
4859,330455705210354,210354,144990.096913995,2216.9176886057
4860,330455705210355,210355,108819.23067797,1502.83661104135
4861,330455705210356,210356,155655.966193435,1900.5091217953
4862,330455705210357,210357,40465.229235425,908.648809833577
4863,330455705210358,210358,51213.38285266,1016.75560340833
4864,330455705210359,210359,48678.63415036,1315.02058232756
4865,330455705210360,210360,52425.187578325,1315.78124064055
4866,330455705210361,210361,93149.05147158,1642.88879671982
4867,330455705210362,210362,55061.024154185,1093.51343749235
4868,330455705210363,210363,30227.353472765,1111.16155789763
4869,330455705210364,210364,51950.835254425,922.576560500184
4870,330455705210365,210365,51666.054380075,1623.74527584411
4871,330455705210366,210366,18063.86123001,544.465304819913
4872,330455705210367,210367,37839.442151155,1189.94185718021
4873,330455705210368,210368,10742.216113685,532.955277345448
4874,330455705210369,210369,25160.501068145,671.652951548424
4875,330455705210370,210370,12105.95928523,452.026645785594
4876,330455705210371,210371,7074.09638382,344.983075356901
4877,330455705210372,210372,144075.302934165,2636.37694705169
4878,330455705210373,210373,98655.09331353,2069.16849348329
4879,330455705210374,210374,49916.76438154,1403.13059396802
4880,330455705210375,210375,40976.623123165,1979.70911095625
4881,330455705210376,210376,33661.2002854,1125.5230619865
4882,330455705210377,210377,11944.37256997,544.73676901063
4883,330455705210378,210378,47586.638520485,1080.65988068972
4884,330455705210379,210379,72852.38356701,1420.06768967647
4885,330455705210380,210380,53058.65067634,1024.78918212957
4886,330455705210381,210381,37430.48902661,977.9485471113
4887,330455705210382,210382,15443.423333015,793.172863924087
4888,330455705210383,210383,26795.58408896,842.049008782986
4889,330455705210384,210384,109714.73616875,1353.5640841334
4890,330455705210385,210385,7176.00131316,384.573413707715
4891,330455705210386,210386,8191.456765245,398.275311167039
4892,330455705210387,210387,69431.159968425,1226.67146577535
4893,330455705210388,210388,29426.24114363,1082.74918240763
4894,330455705210389,210389,31441.315471405,748.909637326893
4895,330455705210390,210390,77191.074707575,1196.63515240876
4896,330455705210391,210391,182920.376102745,3743.14943842045
4897,330455705210392,210392,67014.211342105,1671.3079182174
4898,330455705210393,210393,126743.79337603,1453.06720184282
4899,330455705210394,210394,84019.792962125,1865.83464314731
4900,330455705210395,210395,57918.58772609,1247.75478336405
4901,330455705210396,210396,57636.43168214,1325.98704276963
4902,330455705210397,210397,74613.86410105,1727.10752475086
4903,330455705210398,210398,7014.30353173,336.946525322993
4904,330455705210399,210399,49765.16557935,1844.24924961507
4905,330455705210400,210400,13744.305470775,687.169095578173
4906,330455705210401,210401,65163.44727664,1200.61062718451
4907,330455705210402,210402,68473.24500422,1232.68492679649
4908,330455705210403,210403,119154.485604755,2127.20079242981
4909,330455705210404,210404,45324.98614087,1178.09656721245
4910,330455705210405,210405,27818.03686836,1486.00814383917
4911,330455705210406,210406,265847.61369767,6349.84489793859
4912,330455705210407,210407,18631.135375455,968.759141068928
4913,330455705210408,210408,9306.626265415,387.537222337416
4914,330455705210409,210409,7144.219412265,364.831733829678
4915,330455705210410,210410,7663.43873172,376.249214198424
4916,330455705210411,210411,14543.55110285,475.329660042739
4917,330455705210412,210412,7095.61025172,384.328763616866
4918,330455705210413,210413,13226.3801896,518.527823763735
4919,330455705210414,210414,8015.35527444,364.345835954742
4920,330455705210415,210415,181635.54923967,3336.08617530258
4921,330455705210416,210416,7404.18155714,418.636041166054
4922,330455705210417,210417,154004.968063705,2273.76150791264
4923,330455705210418,210418,100462.99471937,2363.45419240947
4924,330455705210419,210419,35845.347842115,755.478362436129
4925,330455705210420,210420,95728.592937755,1714.69426383587
4926,330455705210421,210421,143867.17594777,1817.87833430834
4927,330455705210422,210422,42923.17549465,883.81330516224
4928,330455705210423,210423,48868.082064315,2561.48095187493
4929,330455705210424,210424,37734.25670902,858.243686678079
4930,330455705210425,210425,71117.2401188,1301.10833585488
4931,330455705210426,210426,104623.549969105,1619.65995470049
4932,330455705210427,210427,108851.33464611,1643.30760235897
4933,330455705210428,210428,107553.115557235,1831.99425286589
4934,330455705210429,210429,264883.874611075,3170.578391964
4935,330455705210430,210430,169883.522127415,1877.84994721635
4936,330455705210431,210431,97319.6174328,1614.7171929167
4937,330455705210432,210432,27768.32311174,965.851152230868
4938,330455705210433,210433,19522.138910455,799.402674715783
4939,330455705210434,210434,48400.72480028,1196.08068344245
4940,330455705210435,210435,71683.23873186,1105.14076844159
4941,330455705210436,210436,121029.06650492,1467.75953730367
4942,330455705210437,210437,766433.154762375,4534.34685898677
4943,330455705210438,210438,7550.92302364,361.460747637343
4944,330455705210439,210439,389360.72124952,3508.69165398199
4945,330455705210440,210440,59617.097761795,2441.97861734956
4946,330455705210441,210441,238763.191486705,2291.96922099893
4947,330455705210442,210442,22451.116636425,973.677385426338
4948,330455705210443,210443,153821.438130335,2711.89016833094
4949,330455705210444,210444,58626.03494977,2176.77447767691
4950,330455705210445,210445,58849.66221091,1239.87217695992
4951,330455705210446,210446,16349.54372449,783.360215326511
4952,330455705210447,210447,79497.46304144,2944.3539052715
4953,330455705210448,210448,15500.163797905,548.244020753129
4954,330455705210449,210449,9474.868669345,399.81148717244
4955,330455705210450,210450,130317.346056835,2568.37614990007
4956,330455705210451,210451,36482.00132663,1062.80331073707
4957,330455705210452,210452,45848.171363695,856.483150582157
4958,330455705210453,210453,31384.176495125,737.816290785549
4959,330455705210454,210454,27199.133699315,686.168007377927
4960,330455705210455,210455,57413.602530285,959.913145014275
4961,330455705210456,210456,42146.07342476,920.147813564938
4962,330455705210457,210457,57963.2465279,1119.51804799599
4963,330455705210458,210458,17913.004879055,557.54900086822
4964,330455705210459,210459,20418.029994655,768.674971373401
4965,330455705210460,210460,24086.34295471,684.895984018011
4966,330455705210461,210461,12262.587396995,486.533876610952
4967,330455705210462,210462,45811.19565488,1534.37545647631
4968,330455705210463,210463,174363.168470245,2665.00896023651
4969,330455705210464,210464,72527.11413385,1081.97548963446
4970,330455705210465,210465,55582.462106295,951.572367768608
4971,330455705210466,210466,57798.61364762,1165.04814113308
4972,330455705210467,210467,31634.753222145,2979.76145027174
4973,330455705210468,210468,10609.78963817,432.283654515844
4974,330455705210469,210469,64369.39838624,1433.67215586648
4975,330455705210470,210470,54601.68739701,924.640401764544
4976,330455705210471,210471,57452.3928715,1389.32558407476
4977,330455705210472,210472,420894.01176422,3646.32475797796
4978,330455705210473,210473,137114.439805885,1543.2789377068
4979,330455705210474,210474,130940.31659053,1493.20873532551
4980,330455705210475,210475,92773.659978335,1382.77846324822
4981,330455705210476,210476,82671.32932903,1601.44915497956
4982,330455705210477,210477,110988.30306504,1838.08802133235
4983,330455705210478,210478,115203.035070995,1883.22692132483
4984,330455705210479,210479,98560.8886822,1463.14750070327
4985,330455705210480,210480,83010.837629055,1171.95268418631
4986,330455705210481,210481,80674.362362245,1225.17175190606
4987,330455705210482,210482,77728.796214175,1264.17893078659
4988,330455705210483,210483,137923.89485422,2939.96917690547
4989,330455705210484,210484,622152.39116815,4405.87424721502
4990,330455705210485,210485,19981.437816045,1032.92377590053
4991,330455705210486,210486,26185.63623575,1575.45969574355
4992,330455705210487,210487,23666.15080131,1260.49563076843
4993,330455705210488,210488,101412.75238424,1602.90679251051
4994,330455705210489,210489,203464.54915064,3228.87580021761
4995,330455705210490,210490,102849.83075548,1619.49607939978
4996,330455705210491,210491,76058.30862591,1373.99470052009
4997,330455705210492,210492,90665.80151288,1279.20532638993
4998,330455705210493,210493,364651.97259327,2925.57548383209
4999,330455705210494,210494,25016.650003875,737.753185840282
5000,330455705210495,210495,14365.29845558,525.421814328179
5001,330455705210496,210496,47909.59899933,1042.44735579181
5002,330455705210497,210497,205787.373611085,3331.57708037547
5003,330455705210498,210498,111745.18900799,2196.45580670712
5004,330455705210499,210499,59261.012533065,1517.93116439885
5005,330455705210500,210500,259432.088928315,2981.44335014608
5006,330455705210501,210501,307231.071650325,3696.53817605286
5007,330455705210502,210502,459394.365523695,4085.31613273981
5008,330455705210503,210503,126703.91442563,2455.38425447483
5009,330455705210504,210504,196735.54580997,3530.74553548089
5010,330455705210505,210505,886040.956845755,14079.0917397742
5011,330455705210506,210506,24806.22379841,789.901166328506
5012,330455705210507,210507,15683.000676225,507.938116381886
5013,330455705210508,210508,13720.452453955,548.926027084483
5014,330455705210509,210509,17855.142762725,771.250523289492
5015,330455705210510,210510,71116.17009928,1831.47942525316
5016,330455705210511,210511,777701.24282527,11400.6556101855
5017,330455705210512,210512,759946.28270552,12023.7662439214
5018,330455705210513,210513,937596.1471912,6083.87678335158
5019,330455705210514,210514,541555.0155088,5638.76655942945
5020,330455705210515,210515,1050515.33145964,9340.5338500025
5021,330455705210516,210516,78991.46135446,1359.02930749327
5022,330455705210517,210517,31836.751913015,1096.49575295174
5023,330455705210518,210518,13876.70209111,523.910301055181
5024,330455705210519,210519,49369.021563425,1984.16751848757
5025,330455705210520,210520,897475.14802468,11332.9854961512
5026,330455705210521,210521,50884.5416752,1080.3078466343
5027,330455705210522,210522,721603.048486055,7544.89121414799
5028,330455705210523,210523,18209.60596298,679.516370907932
5029,330455705210524,210524,432824.77988225,3408.06506541809
5030,330455705210525,210525,10169.834314125,423.036784455989
5031,330455705210526,210526,13498.87095402,475.999047074973
5032,330455705210527,210527,10693.546343755,445.849213909327
5033,330455705210528,210528,19483.38376546,539.120062483788
5034,330455705210529,210529,17568.15754746,554.14442605286
5035,330455705210530,210530,12737.541180745,487.564987542732
5036,330455705210531,210531,24074.710259575,855.518864092775
5037,330455705210532,210532,24633.831654105,933.823131982854
5038,330455705210533,210533,8496.9394726,371.874877136298
5039,330455705210534,210534,11346.93574996,448.353736174425
5040,330455705210535,210535,519343.49250598,15405.2726570488
5041,330455705210536,210536,24509.517806095,634.233476287953
5042,330455705210537,210537,13506.23103589,498.880322440488
5043,330455705210538,210538,13991.02934808,614.973813051003
5044,330455705210539,210539,13429.81785613,471.395245853666
5045,330455705210540,210540,8742.486422085,380.480464945463
5046,330455705210541,210541,257182.0015208,5431.6471484117
5047,330455705210542,210542,15592.987033055,654.414627371964
5048,330455705210543,210543,8959.50807638,649.605646713361
5049,330455705210544,210544,26010.143785875,1201.16082281151
5050,330455705210545,210545,554768.48494486,8026.41915790775
5051,330455705210546,210546,46455.250434345,1211.48497546251
5052,330455705210547,210547,1235735.44034794,10182.5063049878
5053,330455705210548,210548,6302.339119845,338.100828128538
5054,330455705210549,210549,44490.04575067,2146.85742286976
5055,330455705210550,210550,52686.180094705,1038.05728805263
5056,330455705210551,210551,36239.08944127,763.64183411995
5057,330455705210552,210552,59050.55785285,1081.04453458806
5058,330455705210553,210553,23528.298001955,1009.40211601435
5059,330455705210554,210554,20188.57293852,700.440492542887
5060,330455705210555,210555,13503.95405218,571.428410564091
5061,330455705210556,210556,28687.530074025,767.091132096916
5062,330455705210557,210557,53861.583444695,1001.88881738413
5063,330455705210558,210558,2406453.14368686,26072.3097285016
5064,330455705210559,210559,30932.13767109,1575.28518305361
5065,330455705210560,210560,22610.612754665,664.594082771191
5066,330455705210561,210561,15084.8865846,504.642215064423
5067,330455705210562,210562,30385.962118485,1070.00720842498
5068,330455705210563,210563,155563.23440184,5327.63856349551
5069,330455705210564,210564,54821.200719635,1189.2519720199
5070,330455705210565,210565,12866.275759575,541.347579378843
5071,330455705210566,210566,9017.956141555,492.379547635402
5072,330455705210567,210567,5589.64110312,302.416914863113
5073,330455705210568,210568,5464.141491815,296.181394916713
5074,330455705210569,210569,6137.05356445,323.43290358716
5075,330455705210570,210570,6347.61033061,320.136218052384
5076,330455705210571,210571,6979.18282753,355.616286256668
5077,330455705210572,210572,8897.634603885,398.823212628617
5078,330455705210573,210573,4580.184689115,272.238988873273
5079,330455705210574,210574,6527.474141745,346.541579830158
5080,330455705210575,210575,5308.24062195,301.40088382156
5081,330455705210576,210576,4134.525992,350.684394765692
5082,330455705210577,210577,7682.94874548,398.121854169449
5083,330455705210578,210578,6196.94843534,315.836052179644
5084,330455705210579,210579,192078.659329495,3258.04225320269
5085,330455705210580,210580,11671.45029119,502.875368824019
5086,330455705210581,210581,7587.81270125,367.601388391762
5087,330455705210582,210582,5552.990983565,423.694715018277
5088,330455705210583,210583,14514.35309238,588.208523078735
5089,330455705210584,210584,7435.396445845,390.362950570851
5090,330455705210585,210585,3593.51255698,257.575589906682
5091,330455705210586,210586,4035.69992535,289.199749104823
5092,330455705210587,210587,5039.479933065,300.634008369212
5093,330455705210588,210588,10693.297335,488.745458100163
5094,330455705210589,210589,6472.35326583,391.342626580336
5095,330455705210590,210590,9905.912650385,528.872776870016
5096,330455705210591,210591,7247.23138838,372.04497260611
5097,330455705210592,210592,4580.695097135,317.59135983931
5098,330455705210593,210593,9566.53987189,730.220871639394
5099,330455705210594,210594,5757.817023635,323.82229883835
5100,330455705210595,210595,13880.85538564,533.231319819061
5101,330455705210596,210596,4810.30113681,323.942995676207
5102,330455705210597,210597,9753.97265053,430.456978173028
5103,330455705210598,210598,9219.16412179,468.672450224534
5104,330455705210599,210599,8038.29697436,383.329700555848
5105,330455705210600,210600,6899.1583626,340.366515057832
5106,330455705210601,210601,178530.10648643,2312.04215095531
5107,330455705210602,210602,380960.17357206,5905.42107899747
5108,330455705210603,210603,769897.556787755,12743.6591520912
5109,330455705210604,210604,393893.72410818,3263.15472087474
5110,330455705210605,210605,170129.484833115,2140.6452208828
5111,330455705210606,210606,27353.148676655,1191.1001020472
5112,330455705210607,210607,472747.77994343,4590.5267306355
5113,330455705210608,210608,758679.341231385,6311.91892964827
5114,330455705210609,210609,1147974.9581183,15684.3505728987
5115,330455705210610,210610,13912.274998395,496.226810940318
5116,330455705210611,210611,127658.161835365,2328.48309356101
5117,330455705210612,210612,32322.893972465,838.045555525464
5118,330455705210613,210613,159863.259039015,3054.23409835027
5119,330455705210614,210614,20166.410490605,801.954484788544
5120,330455705210615,210615,36779.789939585,1062.09097392614
5121,330455705210616,210616,88184.20925232,1581.73394851953
5122,330455705210617,210617,9961.64114951,436.277456349165
5123,330455705210618,210618,14456.841860745,555.187202538119
5124,330455705210619,210619,12158.891482065,1008.83178946502
5125,330455705210620,210620,11941.10323128,458.920913646513
5126,330455705210621,210621,40828.712694415,1265.51922965767
5127,330455705210622,210622,19031.663591915,789.343132898193
5128,330455705210623,210623,30377.316587575,989.709556959045
5129,330455705210624,210624,103195.427145365,1907.21849123463
5130,330455705210625,210625,159535.861507925,1807.69101769796
5131,330455705210626,210626,16975.53906713,594.676235224177
5132,330455705210627,210627,28248.0963244,1312.76822333153
5133,330455705210628,210628,90788.51067252,2377.21538467366
5134,330455705210629,210629,116102.651857145,3029.8422375109
5135,330455705210630,210630,123766.90404891,1430.79356502359
5136,330455705210631,210631,18819.119047665,947.567714063587
5137,330455705210632,210632,55532.67285434,1020.47381823663
5138,330455705210633,210633,18874.868701005,729.273502510519
5139,330455705210634,210634,8555.73181491,434.017784296156
5140,330455705210635,210635,10374.351699425,523.177884428275
5141,330455705210636,210636,26215.21962145,829.775114363443
5142,330455705210637,210637,24862.337251555,772.755074488772
5143,330455705210638,210638,41375.22875759,970.415593959527
5144,330455705210639,210639,43016.60600438,1192.12383740237
5145,330455705210640,210640,49757.164634825,1182.93281613117
5146,330455705210641,210641,33778.593096915,847.14775950022
5147,330455705210642,210642,23379.09674154,656.291817817326
5148,330455705210643,210643,31270.66533041,790.847028472639
5149,330455705210644,210644,11470.391266665,432.457077751558
5150,330455705210645,210645,9872.296399035,406.143698019814
5151,330455705210646,210646,11199.94370589,433.709135664994
5152,330455705210647,210647,12444.328736485,452.854007300928
5153,330455705210648,210648,8376.94786496,458.68389580533
5154,330455705210649,210649,9827.73904315,471.689741885262
5155,330455705210650,210650,8743.42220079,492.919631826086
5156,330455705210651,210651,9227.609002995,499.58975892419
5157,330455705210652,210652,7382.77832062,361.42468253754
5158,330455705210653,210653,7867.91658832,356.323320297418
5159,330455705210654,210654,358470.61600995,3413.91397448204
5160,330455705210655,210655,8322779.86059084,29973.6054104409
5161,330455705210656,210656,6278.578467755,464.342967767389
5162,330455705210657,210657,8670.64333734,620.901403442946
5163,330455705210658,210658,5602.682732165,672.492463906027
5164,330455705210659,210659,22932.117036095,653.875151909482
5165,330455705210660,210660,31016.26801171,1338.98166359133
5166,330455705210661,210661,64487.373973155,2046.68240795224
5167,330455705210662,210662,32536.87019558,1158.68923769299
5168,330455705210663,210663,4932.255767615,454.181225670622
5169,330455705210664,210664,3029.783264915,230.784628015169
5170,330455705210665,210665,5809.8206705,369.754030199114
5171,330455705210666,210666,5425.5492953,325.803969925587
5172,330455705210667,210667,10988.75417168,891.550816012012
5173,330455705210668,210668,43770.890194745,838.106411413821
5174,330455705210669,210669,2598.739761955,222.653108231636
5175,330455705210670,210670,7427.353132655,394.721576130008
5176,330455705210671,210671,43973.7879781,1111.77413454169
5177,330455705210672,210672,16769.69987835,785.08069213464
5178,330455705210673,210673,26638.37762089,795.873566093675
5179,330455705210674,210674,6712.797981155,400.71984603773
5180,330455705210675,210675,13209.53245935,820.083890912638
5181,330455705210676,210676,9503.75169639,480.423773671967
5182,330455705210677,210677,2024.203839805,176.802552406138
5183,330455705210678,210678,12908.798340675,596.464064481328
5184,330455705210679,210679,4885.36796198,790.319584441389
5185,330455705210680,210680,5637.9984364,415.293294603337
5186,330455705210681,210681,10197.104433185,763.889235753742
5187,330455705210682,210682,5496.21226385,566.651385272686
5188,330455705210683,210683,5194.234127895,304.372193644111
5189,330455705210684,210684,3453.90467191,275.257595940954
5190,330455705210685,210685,43900.99280411,914.589733037089
5191,330455705210686,210686,3865.130434395,261.652095787207
5192,330455705210687,210687,8236.13106458,431.421156631862
5193,330455705210688,210688,12009.862500015,518.679961952313
5194,330455705210689,210689,26902.028336485,798.968789079261
5195,330455705210690,210690,10259.04595662,517.772560871074
5196,330455705210691,210691,18204.74979513,807.317950765128
5197,330455705210692,210692,25323.49929938,908.316245799605
5198,330455705210693,210693,13021.906564055,670.171018642845
5199,330455705210694,210694,19005.391555195,969.260501565184
5200,330455705210695,210695,3464.79354223,291.85191100547
5201,330455705210696,210696,6295.116656085,554.693008767739
5202,330455705210697,210697,28868.772615075,1827.92628714711
5203,330455705210698,210698,66644.620424755,2378.69238231679
5204,330455705210699,210699,11623.543674175,535.138025317946
5205,330455705210700,210700,14139.20425185,829.854804816177
5206,330455705210701,210701,21900.87962156,1257.0046885987
5207,330455705210702,210702,12822.902330625,722.933650262874
5208,330455705210703,210703,8339.257539735,554.176254016977
5209,330455705210704,210704,8459.855873965,423.280286539353
5210,330455705210705,210705,2030.035980425,185.434977574369
5211,330455705210706,210706,35692.470852245,2012.09921274121
5212,330455705210707,210707,11129.486930635,588.536525486539
5213,330455705210708,210708,15879.793637735,885.834519661552
5214,330455705210709,210709,22315.877791055,793.528778226456
5215,330455705210710,210710,42212.633771905,1915.98162511393
5216,330455705210711,210711,20922.491616075,1284.05696236095
5217,330455705210712,210712,22355.525417595,822.069520435366
5218,330455705210713,210713,4835.06304173,414.461508243492
5219,330455705210714,210714,44917.100035805,2386.73927984803
5220,330455705210715,210715,3596.67470412,266.62050560556
5221,330455705210716,210716,8734.463954425,398.598365414644
5222,330455705210717,210717,7235.533721155,504.286416497547
5223,330455705210718,210718,6809.671170955,371.822753732536
5224,330455705210719,210719,9858.559789625,427.372429761988
5225,330455705210720,210720,23595.42677178,861.987596843214
5226,330455705210721,210721,9768.53953054,433.864399930192
5227,330455705210722,210722,18788.44265774,840.068186419602
5228,330455705210723,210723,31174.71763333,855.196302840655
5229,330455705210724,210724,48463.92874379,1142.33136078846
5230,330455705210725,210725,3568.04997135,273.166419874994
5231,330455705210726,210726,128100.18744158,1855.27553082843
5232,330455705210727,210727,34563.587192375,1924.66725755224
5233,330455705210728,210728,3796.74342318,248.298867987922
5234,330455705210729,210729,6567.817150715,343.447625482629
5235,330455705210730,210730,5769.20972531,306.622434466071
5236,330455705210731,210731,8023.743501725,395.72840699877
5237,330455705210732,210732,3620.102137605,244.147468958295
5238,330455705210733,210733,7795.36155641,377.880185354675
5239,330455705210734,210734,7127.354235635,375.887017386513
5240,330455705210735,210735,4069.28913118,272.265426060002
5241,330455705210736,210736,6322.09675028,319.737541442609
5242,330455705210737,210737,3740.591604675,254.044074543403
5243,330455705210738,210738,5594.05686103,300.564366609838
5244,330455705210739,210739,8771.359212335,375.425899506096
5245,330455705210740,210740,7003.305648315,336.032577736701
5246,330455705210741,210741,6399.49323977,329.913006169808
5247,330455705210742,210742,2385.326293725,276.510485706288
5248,330455705210743,210743,5442.97938074,530.191077651365
5249,330455705210744,210744,4120.97826673,418.701936140585
5250,330455705210745,210745,6402.57294127,354.411895847171
5251,330455705210746,210746,5017.816667225,298.418687284581
5252,330455705210747,210747,1916.801893365,222.479202006455
5253,330455705210748,210748,12460.64925041,535.340505567356
5254,330455705210749,210749,10896.897889525,436.669362742384
5255,330455705210750,210750,12438.545211795,474.973583006309
5256,330455705210751,210751,23362.363068015,627.117428512095
5257,330455705210752,210752,4586.025951745,301.014750419866
5258,330455705210753,210753,5369.54365056,482.97557208908
5259,330455705210754,210754,3886.997546165,649.182206807865
5260,330455705210755,210755,14373.876068885,695.350490067425
5261,330455705210756,210756,11952.79937163,928.281138212362
5262,330455705210757,210757,4610.79980996,350.575570921904
5263,330455705210758,210758,7355.632845485,458.789433010896
5264,330455705210759,210759,15826.92630132,738.315233980437
5265,330455705210760,210760,16522.923094765,812.981287648732
5266,330455705210761,210761,10769.240282045,424.376648064943
5267,330455705210762,210762,10540.26845096,451.116490416049
5268,330455705210763,210763,10231.19613399,412.16246672887
5269,330455705210764,210764,16936.541454025,698.093741498041
5270,330455705210765,210765,4231.145947935,368.887381047252
5271,330455705210766,210766,7938.00438851,848.800450585512
5272,330455705210767,210767,4184.946829215,516.507467103591
5273,330455705210768,210768,37792.68029769,1076.00435153039
5274,330455705210769,210769,15521.801208115,691.069722865332
5275,330455705210770,210770,18484.588758065,544.075271936258
5276,330455705210771,210771,14369.942566315,516.517408611845
5277,330455705210772,210772,64883.5509949,1213.51287114903
5278,330455705210773,210773,19614.204658385,665.846802591004
5279,330455705210774,210774,28722.718976305,884.784670584727
5280,330455705210775,210775,11443.16463156,985.197849205677
5281,330455705210776,210776,15684.087101785,531.640866590735
5282,330455705210777,210777,16449.316397175,1021.07465411183
5283,330455705210778,210778,8983.89939019,691.923416093158
5284,330455705210779,210779,17111.87199282,646.696808409973
5285,330455705210780,210780,2235.279922125,266.100297125336
5286,330455705210781,210781,2160.731583375,238.885297782285
5287,330455705210782,210782,32152.66696225,854.115507709309
5288,330455705210783,210783,34951.077984575,1266.68143495088
5289,330455705210784,210784,16167.161224705,604.192842822747
5290,330455705210785,210785,22320.577175575,1170.15979637989
5291,330455705210786,210786,17713.66089194,546.270523644529
5292,330455705210787,210787,3166.226711385,247.747129714603
5293,330455705210788,210788,4057.09298776,346.700307261375
5294,330455705210789,210789,7488.18153756,375.364323186207
5295,330455705210790,210790,41135.120622825,984.58652207622
5296,330455705210791,210791,58749.54260702,1566.38147942891
5297,330455705210792,210792,31739.102387435,885.779852702296
5298,330455705210793,210793,27367.030173865,687.41923781825
5299,330455705210794,210794,25824.41047429,723.369710164913
5300,330455705210795,210795,9808.97661877,395.910318685618
5301,330455705210796,210796,30496.902601685,1386.47123127381
5302,330455705210797,210797,20090.755138995,695.753844759454
5303,330455705210798,210798,13168.090841115,532.106746540698
5304,330455705210799,210799,14460.753347285,623.770375556999
5305,330455705210800,210800,10531.45438272,429.547009887175
5306,330455705210801,210801,12905.59384853,552.636677165768
5307,330455705210802,210802,62458.766607455,1190.33212604565
5308,330455705210803,210803,58534.666990045,1382.05280376412
5309,330455705210804,210804,15162.737147485,555.430461894974
5310,330455705210805,210805,28190.477481815,683.582326322082
5311,330455705210806,210806,42797.408549745,1442.66860855265
5312,330455705210807,210807,17337.65046732,553.593968352867
5313,330455705210808,210808,6158.44734848,438.370511825733
5314,330455705210809,210809,7501.175059525,445.966158100027
5315,330455705210810,210810,12112.81030214,457.56404309256
5316,330455705210811,210811,27399.782862205,1255.70805387617
5317,330455705210812,210812,153478.62125355,2178.46231547918
5318,330455705210813,210813,372884.705915215,2872.48296756983
5319,330455705210814,210814,1161343.84982176,7083.61508865958
5320,330455705210815,210815,567746.740724525,6126.09168337361
5321,330455705210816,210816,1134076.88944393,7495.67414340629
5322,330455705210817,210817,795037.351099635,5820.38854094373
5323,330455705210818,210818,560147.692621935,6616.73859722926
5324,330455705210819,210819,534599.531126545,3837.24708722713
5325,330455705210820,210820,477267.325176915,5746.28665315774
5326,330455705210821,210821,2588557.24503913,11744.0499461657
5327,330455705210822,210822,263638.639420985,2350.99554941608
5328,330455705210823,210823,369024.17131233,2508.0024829663
5329,330455705210824,210824,19557125.97552,43444.7357155153
5330,330455705210825,210825,7632789.81862174,21531.7856013886
5331,330455705210826,210826,677477.823724365,4132.30889161208
5332,330455705210827,210827,3361026.3136057,9954.09607240855
5333,330455705210828,210828,2484219.29105208,13957.343450237
5334,330455705210829,210829,9530750.91445089,24927.1823201086
5335,330455705210830,210830,2204.39961144,232.626202787311
5336,330455705210831,210831,5208.98514625,417.426265493287
5337,330455705210832,210832,2199.08231553,222.264949644613
5338,330455705210833,210833,8437.92380314,544.188720809206
5339,330455705210834,210834,3682.46969958,272.386720550663
5340,330455705210835,210835,5412.708606975,401.509551325128
5341,330455705210836,210836,2727.249048365,545.063524748719
5342,330455705210837,210837,2254.450871195,316.966318624922
5343,330455705220001,220001,51929.271520385,1298.34520057297
5344,330455705220002,220002,27025.41477917,780.110669982593
